id,text,political,racial/ethnic,religious,gender/sexual,other
hau_ed8d9fd989e4fcf3d20b4ef74911b812,@USER and why do u think exams cut off marks are lower in d north than in d south it cos most 95%are not educated and they have to find a way to push them into school or what do u think d almajiri school was all about during gej,0,0,0,0,0
hau_29c0971acee5a1132903b51531471429,😂😂😂4 bulldogs chased me in a filling station💔😭i was running and shouting las las i ended up behind one almajiri boy hiding and the people there were laughing 😂🤣💔and the worst part is i was with my boyfriend 😂😭💔worst day of my life ##url,0,0,0,0,0
hau_e003047c3f2d43b8a539485a714eba97,"Amma shugabannin Nigeria Yan kutumar ubane wllh kalli yanda masu garkuwa da mutane suke giveway a social media talakawa na cikin masifa da kunci da talauci sabida sunyi zanga zanga ake kamasu , Kowa yaji haushi durun uwarsa""",1,0,0,0,0
hau_064e4d1f712ec2a07720072b5fba72cc,@USER kamar yadda in dan mace ta dade take xama aura ba,0,0,0,0,0
hau_081bdcfe037700e9b13153e9659149f5,@USER ai bana sa kata kuma sbd nifa bana san harkar karya domin ni talaka ne kinga da kunta gara nase kanana kamar 6 😂🙈🙈🙈🙈🙈,0,0,0,0,0
hau_fe723f6633318d9644823cc86f9338c9,"@USER my friend you’re fighting a lost battle. you have never crossed kano down to the south, because of your status as an almajiri. you have identity crisis today you’re supporting tinubu tomorrow you’re denouncing apc . take a stand peddling lies will not help. tomorrow must come",0,0,0,0,0
hau_7badfde51ece12be5eb123d0375748a1,"That ""Yoruba"" part says it all....  Aie wallahi, Yarbawa 😂 ko jininka ne, ka kiyayesu da kabilanci 😂",0,1,0,0,0
hau_334e5739fa9dcf47ea0742f5108f0710,@USER this is still a thing? a stopped talking about it the moment i remembered that the southerners were shamelessly celebrating another almajiri in ahmed musa just 6 months ago.,0,0,0,0,0
hau_2b93d6da14e5239aefb615fc3660848a,"i repeat, ni ba dan darika bane and i don't celebrate maulud. amma in an gayyace ni cin pankaso da zobo zan je. you are deviating from the argument. ##url",0,0,0,0,0
hau_abe6e3eb0876487b167687225846fddc,ya allah ka tsaremu daga sharrin yahudu da nasara da kururuwan shedan... 🤲,0,0,0,0,0
hau_e017e562dccaaf06cf5f787fc7cb07d8,"dan almajiri kana jiko?, ka gayawa munafukan nan, wakar munafiki ta bankado sirrinsu... @ kano state ##url",0,0,0,0,0
hau_87fd5517e538ed9478d4d6a129b70ff2,if you want see real almajiri between northerners and southerners follow this trending.@USER ##url,0,0,0,0,0
hau_8d023dbb1ed7b117371037bf4fb5fd42,every child have a dream! this almajiri child in tugan labbo community -sokoto state wants to become a governor like @USER fair start for #everychhild #sendalmajiritoclass ##url,0,0,0,0,0
hau_356a9e4f0b359e31def5fc5360ce7d22,@USER hahahahha ..shege maye,0,0,0,0,0
hau_7b77b01b877f55f6a22fec0677895f2d,"annabi (saw) ya ce: wanda ya ke yin aiki da salon rayuwar wasunmu; (kafirai), to ba ya tare da mu. [sahi'hul ja'mi-is sagir; 5439]",0,0,0,0,0
hau_51d35c0f0b9bb21745ad144309c564ca,@USER hhhhhh kayi mafarkin gidan karuwai kenan,0,0,0,0,0
hau_a32abd52d5ff98b20ed50f785cb0281c,thank you yar guntuwa😂 ##url,0,0,0,0,0
hau_758627adf4e791336dbe2548a8792e8c,@USER yan tasha sunyi aure. lil wayne ba wi za'a haifa,0,0,0,0,0
hau_3bf77f63f16e902ef61d63499722307d,Garori ne Manchester da mutum goma ake cinsu a extra time,0,0,0,0,1
hau_21df409e076fb99b8ce01bc448d9a0c2,finally! almajiri's have spoken with their pvc,0,0,0,0,0
hau_0c0b5f60c4238eb77a25611dbf6efe7a,@USER maganin yan iska karan maguzawa.,0,0,0,0,0
hau_b6f0d7f9580efaef8b727b0bcc85426a,Katsina ta koma hannun Yan Nanaye. Kullun cikin wasa da waka kaman gidan Gala. - Kaduna tana hannun runs-girls. Bushe kawai in Mai-gari na Gari. - Sokoto ba'a magana. Jahilci ne kawai ke tasiri. - Kano har yanzu ba alqibla. Tell me this is not the worst set of Governors ever?,0,1,0,0,0
hau_153f895ec3777dbeb1f52b80e16a6ac7,"Indai wannan Labari gaskiya ne, to a cikinmu yan kwankwasiya akwai tsinannu wanda suke so su jamana jaraba a tafiyar mu. Shegu marasa kishin musulunci da jahar kano. Allah yayimana maganin munafukai da fasikai da yan hassada a tafiyar kwankwasiya.",1,0,0,0,0
hau_c59c35d06e2da8360b1813dfdba9e112,@USER allah ya saka mana matsiyaciya wlhie karya kike 😢,0,0,0,0,0
hau_ad9fe147b583b1f533508dae28432e60,rowa da kankamo na daga cikin abinda aka hori wannan al'umma da neman tsari da su. allah kayi mana tsari da rowa da marowata.,0,0,0,0,0
hau_6be439ce0adfa95562a620bfbf3a04c8,how come there are no almajiri's in saudi arabia? tot some nigerian intellectuals says its islamic?,0,0,0,0,0
hau_13f1878c086defbc04746777f4805dab,@USER shegiya naira kaga addini yace agaisa da kowa amma naira tahanashi hada hannu da atiku,0,0,0,0,0
hau_615778421c3afd1adcb8298881075740,"It's so annoying and Suma same suke ma wasu, Wani zagi ne basuyi Aminu ado bayero ba, shi din ba Dan Kano bane.  Indai zage zage ne meye maraban su da Yan Tasha to.",0,0,0,0,0
hau_f02f61a7df2b305286c094f956b13f54,durun uwa salatin arna😂😂😂 ##url,0,0,0,0,0
hau_19563afc8ebc2145d3d74da9c8dc5d63,@USER dadai ba musulmi aka kasheba da kinganta ai yahudawa takema aiki dan uwarta itama,0,0,0,0,0
hau_17ef921d79860c1c2241375f483b3c7a,anayi muna jin dadi 😆ku chasu arna ku chasu ba mai raba ku @USER ka ji paaa🥴,0,0,0,0,0
hau_a6394e668fe5118b8e5a463e185013b5,"meanwhile they are moving almajiri’s from state to stare to state like handful of groundnuts, mstchew ##url",0,0,0,0,0
hau_a26de8f3881d19f751bb14f0eb350015,"how can you greet one with ""yane"", nayi kama da yar tasha ne🤦‍♀️😭",0,0,0,0,0
hau_ad7bcb65933fa640489796cd6b4366ad,@USER ai ba haka aike doka ba! baa garin mahaukata muke ba mal.,0,0,0,0,0
hau_868dbe389e4027ff2e45223ab3b17e03,"isa ali pantami yayi muqabala da maigidanka dan ta'adda mohammed yusuf a inda ya tabbatar ma duniya cewa katon jahili ne saboda pantami yayi mishi tambayoyin da bai da amsar da zai bayar, balle kai qaramin arne. allah ya wulakanta tun a duniya tare da masu mara maka baya🙏",0,0,0,0,0
hau_afc044d8d0641d537bbdf5de488d5158,@USER rabu da yar jaka shigiya daqiqiya,0,0,0,0,0
hau_87780bd1974a95eb9e37a9b928584888,"Ku yi haƙuri ɗiyan baƙuwa, waɗanda ku ke ta ɓata lokacinku kuna kafirtawa, shirkantarwa da bid'antarwa sune suturarku dai. Domin baicin ijtihadi da jihadinsu da yanzu ku da iyayenku bautar tsunburbura ku ke yi - Illa man rahima Rabbiy.  A cikin hotunan da ke ƙasa ga jadawali nan na yanda gidan Ahlussunnah ya karkasu, sai ayi nazari ko a koma a sake lissafi.   Duk da cewa shi kansa kiran wata ɗa'ifa da sunan Ahlussunna bid'ah ne - A bisa ta'arifin bid'ah na masu fariya da sunan (Wahhabiyyah), to amma dai a ilmance, a aslance ba fa sunan Wahhabiyyah ba ne. Su a gidan ƴan riƙo ne, ƴan karere ne",0,0,1,0,0
hau_46f8e3fc0959e0a763a68392ce3089de,better almajiri than a human trafficker 😴,0,0,0,0,0
hau_b93789d243d173ab7330386cc6e53420,@USER dan shegiya muda uwarshine shaidanun,0,0,0,0,0
hau_506b0f1cc1b75ad8584702914eb87d43,i am northerner almajiri and frout to be. my country is under northerner. ##url,0,0,0,0,0
hau_f0f776a54a889c362af68768ca77eefa,i dey start feeling afraid of this media (twitter) ashe itama akwai qarti masu using da profile na mace. allah dai ya tsinema 'yan daudu😎,0,0,0,0,0
hau_f111ffc39139f38a337aaf81108fba49,"my name is babagoni, goni means an almajiri that wrote the full qur'an and had memorized it. while adding baba to it. you all the meaning of baba. so i am an almajiri. #iamnorth #iamalmajiri",0,0,0,0,0
hau_59d9e0f287dbc11c23566cfe8572b852,"copied, pastor a coci ya ce a zabi dan takaran pdp a zaben gwamnan kaduna ka ce ai demokaradiyya ce yana da yancin. malamin shi'a ya ce a zabi pdp an tambayeka meye ra'ayinka ka ce bai yi laifi ba tunda ra'ayinshi",1,0,1,0,0
hau_a62722d20087e7a1ea91d73a2cc86840,"Wallahi @USER ko mutuwa yayi a iya yau ya samu shaida a APP din nan, imagine how the TL was painted with his pictures. Allah ka rabamu da matsiyatan abokai bakin haure, Shegu yayan maguzawan Kaduna da Gombe.",1,1,0,0,0
hau_849c800271c823c1edea9b9c7b4106b8,maguire dolo ne yasin,0,0,0,0,0
hau_a2438f90e507d1b7ad05ac35c607dbfb,"Agololi da yan son ayi damu, da masu baki da kunu, da yan tamore da shisshigi, da yan son muma dole semun tofa albarkacin bakin mu, da, yan tayi dadi, da yan feel among din SM, duk sun zo sun mana baƙe-ɓake a siyasar jihar Kano.  Bari muci mulki deporting xamu fara",0,0,0,0,0
hau_509591190f815f900ebdd22459e20384,"concerned by the plight of children begging and roaming in the street under the guise of attending qur'anic schools as almajiris, @USER of kano state, has constituted a powerful technical committee that would look into the almajiri system of education. @USER ##url",0,0,0,0,0
hau_44d94d6651f7477d1cf25a8cb8d1b64f,when we de jump from plane una talk anything? we never start with una una go see shege!!!! ##url,0,0,0,0,0
hau_720e3da61e5948161fa646270a6a4f16,@USER aiko inna biya kafiri nake 😂😂,0,0,0,0,0
hau_ed5bc62ad23d39cd9d28fa2eb9c60c2b,Yan Kudu suna amfani da Media su Kwaci 'yancin su.  Mu 'yan Arewa ba abunda muke a Media daga maula sai cin zarafin junan mu😐,0,1,0,0,0
hau_2657111c5acaa336d9b0bc20d0baddf1,"Da ace Prof makari ne yaci kudin nan da dan bello ya tono, da yanzu sunayen dan bello garkuwar sunnah, asadus sunnah, filus sunnah, katafilar sunnah, dan birin sunnah, giwar sunnah, damisan sunnah. Amma da yake albalalawy ne saidai dan bello yayi maneji da fasiqi, yaron yahudawa",0,0,1,0,0
hau_cb9bb01f08553502ebd31be6fd82eb32,arna komai nama. kam bala'i kaga gashi ##url,0,0,0,0,0
hau_e44a1b087f47aca0cbbe4f5f8ba70bf3,@USER kai bakon haure! tsintacciyar mussa! a kiyawarma waya sanka; siyasarma baka iyata ba. ba’a neman mulki da wauta. hasali mai neman mulki kai tsaye; akwai alamun rashin adalci taredashi.. kaura/ birnin magaji sai dan asali. ehen 😅🤣,0,0,0,0,0
hau_a1561579c9a4c8212d18750622482eb6,neman alfarma... ni muhammad bashir amin dan uwa/amini/abokin ka/ki ina neman alfarmar kuri'arka/ki data duk wanda aka isa da shi a zaben gwamnan kano ranar asabar 9 maris 2019… ##url,0,0,0,0,0
hau_b1427f2011913272337f9724fa5f7dac,@USER cristiano kake cewa arne 😂😅,0,0,0,0,0
hau_174f83774d744c7049516da62a7c1ded,balotelli manyan arna! ##url,0,0,0,0,0
hau_0fd3a006f830f89dae5c6e80e3a77f6b,"Talakawa bazasu taba karbar elrufai ba saidai yan boko  Kwankwaao shikuma kidahumai sai sun ninka masu karbar shi yawa  Tambuwal siyasar cikin gida ce bazata bari jama’a su karbe shi ba  Sule lamido ya dace, amman san rai zai nuna dayawa shisa bazasu karbe shi ba",0,0,0,0,0
hau_12796871602667d637400fee5be7ab9d,"@USER duk wani shugaba da zai mulki nigeria sai anzageshi an tsinemasa, shiyasa bazamu taba samun shuwagabanni kirki ba sai dai tsinannu da marasa tausayinmu,",0,0,0,0,0
hau_03cac9697d5555625c9e7d31af9ab7db,"chief @USER don't mind that man @USER who lies effortlessly.....so his abraham lincoln @USER commissioned almajiri school in kano, katsina, sokoto, zamfara and kebbi??when people see aso rock as el-dorado how wld he remember his boss tenure as absolute disaster??? ##url",0,0,0,0,0
hau_a063bbeecade333f9fe6a35e3321cb95,"lewis doesn't feel comfortable racing in saudi arabia shegey arne the mf was even saying ""religion can change"" like it is something that has edit button ##url",0,0,0,0,0
hau_d2421e45d61cd795c1e39351ed1db927,arna uwarmu akeci yasin,0,0,0,0,0
hau_b2af03ad1bcd22221eeeac8a5f92825e,"@USER wallahi kuwa har yana wani kuka su yan’ zamfara kasan arna ne, tunda buhari musulmi ne. shame wlhi🤦‍♀️",0,0,0,0,0
hau_60862c6622acfca4dacebe7edda977a5,@USER 🤣🤣🤣🤣 yahudawa sun lasa a duniyar nan,0,0,0,0,0
hau_1cc0e727806e86df79fb032ac79bfeea,barça ta abu karuwa @USER swimming inside europa cup ##url,0,0,0,0,0
hau_adc78b70472cae790dac97072fe32c89,"*pours cold water on you*@USER : *faints*@USER : ""so,almajiri cannot do his begging again ....issokay ...diarrisgodooo",0,0,0,0,0
hau_d501f19157a6b39b3fec46015d65bd0b,gwajin riga-kafin korona ya yi nasara a kan birai 👉 ##url ##url,0,0,0,0,0
hau_6ca581804fb4cdf48d3292938215abe4,@USER inyamurai ma sun iya hausa.. ikon allah 😂,0,0,0,0,0
hau_620848b4f0d1738839b9d6f7dc17e359,wasiqa zuwa ga gidadawan matasan arewa tunda naga kaman bamu san inda ke mana ciwo ba idanmu sun rupe mun koma kaman wasu jahilai. yan kudu sunyi demanding #endsars kuma anji maganansu ancire sars dinnan so what next kuma ? meyasa protest din baxe tsaya haka ba ?? #arewamufarka,0,0,0,0,0
hau_8d5f8f81e20dab9f8d71f37f9fa45704,@USER shege haka zan baka qanwata,0,0,0,0,0
hau_e7910fc8c5ad2164a138b2510324d58f,"it's the muslims that annoy me, suna kafirai kansu ne kawai.... ##url",0,0,0,0,0
hau_4fcf82e59fb22d270550c09d351b9878,"@USER inafa tayarda da wannan, ita kawai sotake ace kazama mugun mai kudi by 24, itakuma ko 100k bata tara ba, shegu 🤣🤣🤣🤣",0,0,0,0,0
hau_46ebe30173419230b4692b7e9e4db778,allah ba yarki miji tayi aure kapin kisamu miji dan kihuta zuwa gidan miji da agola @USER 🥴🙏 ##url,0,0,0,0,0
hau_5af77867d1cff083e8a875e90b0edc14,"Kana matashi Dan kasa da Shekara 35 kuma katsaya kana yima Yan siyasa media, sai Randa suka nishadu zatu turama 50k kazo media kana karyan sunyi abunda da basuyiba kuma kace kaima baka cikin yan ta'adda ko baka goyon bayan ta'addanci a Nigeria karya kakeyi.",0,0,0,0,0
hau_e83a76945be0505d10348e8d46143d9d,@USER so why do some states make progress in education while others expect fg to set up almajiri schools?,0,0,0,0,0
hau_86d069774ecb785028fed5354106a222,@USER rabuda dan shegiya,0,0,0,0,0
hau_c968f0ca01ef4bb0102aae57ddc663a8,"@USER team din ku ke nan ai, kai da atiku da kuma ubanka as well, kowa ya san abun da kuke yi ke nan, that's the main damn reason you're defending him. dakiki of the highest order. ubanka bandit ne kowa ya sani; uwarka kuma kwatakwalli that despicable wretched",1,0,0,0,0
hau_6f0e2ad7bee9ade349e546a91b6d09e4,Kano ta kwacewa Madugu 🤣,0,0,0,0,0
hau_6c23591d6b484cc00b3e61121de34535,"Idan mafaɗin magana wawa ne, ai majiyin ta bashi bane. Sannan ai su yan ƙungiya ba'a kama ogansu yana tura dollar a bujenshi ba, sannan ba'a kama deputy (ɗan takarar gwamna {is coming}) yaje satar akwati ba 🤣🤣🤣🤣",1,0,0,0,0
hau_cfc89ec544c0fdeeaa8d0bcee6d47fe9,#babanowthatyouarethere i wan admission to nda by merit even almajiri can join if he makes d marks,0,0,0,0,0
hau_b10b97cf5015b363b08d1be7cedabe5e,almajiri children warming up,0,0,0,0,0
hau_eabf79559ea33a3922d8080e45d3c41c,"if adamu was indeed an almajiri as he claimed in that book, his concern should be on how to get those kids out of the street and not the seat in aso rock",0,0,0,0,0
hau_ad5ee02ddf6754ef90051dd95eb12364,sabon shiga barawo da sallama. first time voters doing the most 🤣🤣🤣 dolaye kawai,0,0,0,0,0
hau_b91d92e900c5e350b5b7c8b61d1d45f9,"Yan birni nata boko, yan kauye kuma nata Aure. 😂😂",0,0,0,0,0
hau_675f8ab00f572d4f183fff96ba885fd1,@USER haba muazzam kaifa musulmine karka manta an umurcemu damu dibi anci mutane da dibi'u masu kyau yau koda kafiri kaga yana abinda bai dakyau ba directly zaka gayamasa don tahakan bazai saurarekaba but use ur brain tahanyar dakowa zai jidadi among u all,0,0,0,0,0
hau_976b133d7b5b9437f9e0eb6595c17094,borno state will be part of the celebration for the global day of impact for almajiri child. let's all be involved in demanding for parmanent closure of the almajiri crisis. #dignity #education #shelter #actonalmajiri #act4sdgs #almajirichildgoals #actnow #getinvolved ##url,0,0,0,0,0
hau_7f1b7bee8efbdc22d240612216f296e9,@USER tohm ni dai ban san menene ma islmaphobe din ba. i do know this. baba kafiri a musulmi. you cannot be two. some random guy bai isa yace kana bidia ba sai in ba aya ba hadisi. kuma masu cewa salaf salaf karya suke ibn taymiyya suke bi. da abunda albani yaga a ransa ta yi mashi.,0,0,0,0,0
hau_32fdb8adcbc5ea8816354bd13871aab4,@USER dan tsinanniya ba🤣💔,0,0,0,0,0
hau_762b35f991b473e2f9b079c0b47b2f0d,"don haka in mutum zaiyi tsiyarsa yaje yayi tayi amma karya kuskura yace zai nema masa mashiga a musulunci, inkuwa yayi haka to zai samu upgrade daga fasiqi zuwa kafiri. allah ya karemu",0,0,0,0,0
hau_c78d01ed08bb7bd822ec43ffcb9c4e28,"@USER it was very stupid of him, and was embarrassing ! kidahumi kawai !!!",0,0,0,0,0
hau_e0e26bf6cd71b02959fd908389bf0fd5,@USER saharannan yan cin durin uwane ku jakai daqiqan banza maqaryata ubanku nnamdi kanu ma yaci uwatar nabi oduduwa da gudu shegu masu qaryan kafirci,0,1,1,0,0
hau_da19c62d4bdcf2f38efbc180ff68240a,@USER kanki kaman baho,0,0,0,0,0
hau_412317cb851426198163ed07f4b6ce15,nafi so na auri yar kauye wace unguwa ya kamata naje a kano😟 😟,0,0,0,0,0
hau_c23a3caf99a212dff8b3e5d76dc98e15,yes. trust we are smarter than the almajiri ##url,0,0,0,0,0
hau_ba8ca9b289cb75d651325180c1310b85,"bagidajiya part 4 episode 4 latest hausa novel - ismail ##url karku manta kuyi subscribe saraki tv a youtube. @ zaria, nigeria ##url",0,0,0,0,0
hau_44b081829169a91074d325ea6f5f01bb,Wlh duk abinda mahaukaciya Nan take yi wlh laifin gwamnati jihar kano ne . Sabida su suka kyale ta take wanan haukan,1,0,0,0,0
hau_db66eaa577c310da5cbb9dc763a44fbf,"@USER almajiri is a system of learning peculiar 2 some very reasonable ppl. arabs, hebrew, chinese &amp; far east asia! morons 😒",0,0,0,0,0
hau_f34fab49691fd6cecd293cf3efb73305,@USER shegu bah....allah ya sani bana iya boye kiyayyar da nake wa arne,0,0,0,0,0
hau_c1f56b7a9f957dacce4e2f1416cc95a7,yahadu da wawayin malam izala suna ba shi fatawa ikummara dan zaki yagirma ##url,0,0,0,0,0
hau_1ba3dede76d0908a4de26f95d193a065,@USER zaki hadu yan duniya ai😂😂😂😂,0,0,0,0,0
hau_35d0f9dc4b942d194cd6b9636afe3bab,@USER in this modern age of civilization almajiranchi should be the last thing to argue about... they have over stayed dere welcome... and it will shock u than an almajiri after 5 years he has not gone more than 2 izus,0,0,0,0,0
hau_19f5961bc49b3eabdd46af62e5d10f32,@USER what you don’t know is that there are efforts by private individuals to create alternative schools called islamiyya schools which have largely been successful in training children better than the almajiri schools but not all parents prefer to send their wards there.,0,0,0,0,0
hau_3de0245e70f30a1cbdd0fc5cbc97d9e0,@USER gaskia matar nan ko uwar waye barauniya ce.... allah dai ya isa wlh,0,0,0,0,0
hau_ceab9a7b9e8436be856e66bd4f95581c,half bamaguje half bakane you mean? 😭 ##url,0,0,0,0,0
hau_19176b5fd9608aec6ea3e040d0b361cb,"@USER : kafir kafir namijin kafiri, kai ba kafiri ba amma kafi kafiri karfirci!maza alfindiki",0,0,0,0,0
hau_062042108296f3c80765e749f96b610e,the twitter giveaway period exposed many people to be actual almajiri sha 🙄,0,0,0,0,0
hau_9eab02453fa826da6d6d085ff72697e9,"yarbawa sunyi nasu, inyamurai sunyi nasu, hausawanmu na arewa masu hassada da son abun duniya sunki nasu.🙄🙄",0,0,0,0,0
hau_f6d11ba6bc37a3e7236a81f17232642c,kunci uwarku shegu ##url,0,0,0,0,0
hau_6bd972b2541ad85c8fdba75023101134,@USER kaji tsinanne koh allah ya hadashi da fushin sojoji ar checkpoint alquran nan zaku gane daudanci samun dama ne don ihun kato zakuji yanayi😂😂,0,0,0,0,0
hau_e6a73be0d7567204f29010d5820d8ea3,"Da kaga mace ko namiji na jahilci a TikTok, da wahala kaga that person is not from Kano or staying in Kano.",0,1,0,0,0
hau_b563c867143f56c3cc1d64743d397b47,@USER tallen arna kawai kika sani. allah ya shiryeki,0,0,0,0,0
hau_a54a108b3d47953fee06c370fe48e500,duk kun dauko al’adun yahudawa kun zuba a cikin bikin auren ku. se mutane sunyi abunsu da niyyar nuna soyayyar su ga annabi (saw) sannan zaku damu mutane da “bid’ah” yen yen yen🙄,0,0,0,0,0
hau_2de15e5a9b87faab70169e1001499cf5,the life of idleness &amp; beggary #almajiri,0,0,0,0,0
hau_d7d98074cc7ee2b43793605aef35a72d,@USER shege kazami bakinka duk miya bakasan inda yakema ciwo ba,0,0,0,0,0
